id,name,thc,cbd,ratings_score,ratings_count,num_likes,min_price,max_price,slug,product_link
237,420 Natural 18/1 CA SK Sour Kush,18.0,0.9,0.0,0,11.0,,,420-natural-18-1-ca-sk-sour-kush,https://flowzz.com/product/420-natural-18-1-ca-sk-sour-kush
64,RE:CANNIS 1/15 CBD,1.0,15.0,0.0,0,10.0,,,cannis-1-15-cbd-avidekel,https://flowzz.com/product/cannis-1-15-cbd-avidekel
265,Pedanios 29/1 SRD-CA Sourdough,29.0,0.9,4.29,55,599.0,6.26,15.5,pedanios-29-1-srd-ca-sourdough,https://flowzz.com/product/pedanios-29-1-srd-ca-sourdough
273,LOT 420 OC Orange Cake,31.0,0.1,4.24,30,813.0,9.48,11.0,lot-420-oc-orange-cake,https://flowzz.com/product/lot-420-oc-orange-cake
272,LOT 420 GLT Gelato33,25.0,0.1,4.15,85,1215.0,7.79,17.85,lot-420-glt-gelato,https://flowzz.com/product/lot-420-glt-gelato
271,Tilray THC10:CBD10 Warlock No.2,10.0,10.0,0.0,0,94.0,7.28,12.99,tilray-thc-10-cbd-10-no-2-warlock-cbd,https://flowzz.com/product/tilray-thc-10-cbd-10-no-2-warlock-cbd
270,Therismos 22/1 DSM Dark Side Of The Moon,22.0,0.9,2.54,13,48.0,,,therismos-22-1-dsm,https://flowzz.com/product/therismos-22-1-dsm
269,Rua Kia Kaha 29/1,29.0,0.9,5.0,1,82.0,,,rua-kia-kaha-29-1-og-kush-x-wedding-cake,https://flowzz.com/product/rua-kia-kaha-29-1-og-kush-x-wedding-cake
268,Rua Kia Kaha 26/1,26.0,0.9,0.0,0,33.0,,,rua-kia-kaha-26-1-og-kush-x-wedding-cake,https://flowzz.com/product/rua-kia-kaha-26-1-og-kush-x-wedding-cake
267,Remexian 25/1 GAC Grapes and Cream,25.0,1.0,5.0,1,45.0,,,remexian-25-1-gac-grapes-and-cream,https://flowzz.com/product/remexian-25-1-gac-grapes-and-cream
266,Pure Sunfarms 20/1 Pink Kush,20.0,0.9,4.06,31,423.0,,,pure-sunfarms-20-1-pink-kush,https://flowzz.com/product/pure-sunfarms-20-1-pink-kush
264,Pedanios 27/1 FRG-CA Farm Gas,27.0,0.9,4.11,27,512.0,5.75,14.75,pedanios-27-1-frg-ca-farm-gas,https://flowzz.com/product/pedanios-27-1-frg-ca-farm-gas
263,Pedanios 16/1 TNG-CA Tangerine Dream,16.0,0.9,4.34,12,176.0,4.8,12.7,pedanios-16-1-tng-dk-tangerine-dream,https://flowzz.com/product/pedanios-16-1-tng-dk-tangerine-dream
262,Ostara Nova,26.0,0.9,5.0,1,81.0,,,ostara-nova-bubblegum-biscotti-grape-gasoline,https://flowzz.com/product/ostara-nova-bubblegum-biscotti-grape-gasoline
261,Navcora THC 22 Spotlight Montevideo,22.0,0.9,5.0,1,8.0,,,navcora-thc-22-spotlight-montevideo-gorilla-glue,https://flowzz.com/product/navcora-thc-22-spotlight-montevideo-gorilla-glue
260,PharmCann Silver THC22,22.0,0.9,5.0,5,72.0,,,pharmcann-silver-thc-22-la-sage,https://flowzz.com/product/pharmcann-silver-thc-22-la-sage
258,IMC THC25 T04 Strawberry OG,25.0,0.9,3.6,73,1014.0,6.75,11.5,imc-thc-25-t04-strawberry-og,https://flowzz.com/product/imc-thc-25-t04-strawberry-og
257,IMC THC22 T02 OG Kush,22.0,0.9,3.8,68,991.0,4.59,9.99,imc-thc-22-t02-og-kush,https://flowzz.com/product/imc-thc-22-t02-og-kush
256,IMC THC21 T01 Hindu Kush,20.0,0.9,2.5,2,39.0,9.95,9.95,imc-21-1-t01-hindu-kush,https://flowzz.com/product/imc-21-1-t01-hindu-kush
255,enua 27/1 CCK CA Cold Creek Kush,27.0,0.9,3.89,27,851.0,6.66,12.5,enua-27-1-cck-ca-cold-creek-kush,https://flowzz.com/product/enua-27-1-cck-ca-cold-creek-kush
254,enua 25/1 CCK CA Cold Creek Kush,25.0,0.9,4.06,37,850.0,5.79,9.98,enua-25-1-cck-ca-cold-creek-kush,https://flowzz.com/product/enua-25-1-cck-ca-cold-creek-kush
253,Drapalin 18/1 Cheesotho,18.0,0.9,4.12,8,232.0,,,drapalin-18-1-cheesotho-cheesotho,https://flowzz.com/product/drapalin-18-1-cheesotho-cheesotho
252,Demecan 25:01 GOG-K Gelato OG,25.0,0.1,0.0,0,133.0,,,demecan-25-01-gog-k-gelato-og,https://flowzz.com/product/demecan-25-01-gog-k-gelato-og
251,Demecan CRAFT zoerO 22:01,22.0,0.1,5.0,2,75.0,,,demecan-craft-zoer0-22-01-oreoz,https://flowzz.com/product/demecan-craft-zoer0-22-01-oreoz
250,Demecan CRAFT Tricolo 27:01 LA Kush Cake,27.0,0.9,4.38,8,232.0,,,demecan-craft-tricolo-27-01-la-kush-cake,https://flowzz.com/product/demecan-craft-tricolo-27-01-la-kush-cake
249,Canopy LSK 16/1 Lemon Skunk,16.0,0.9,4.25,12,292.0,,,canopy-lsk-16-lemon-skunk,https://flowzz.com/product/canopy-lsk-16-lemon-skunk
248,Canopy HSK 8/7 CBD Skunk Haze,8.0,7.0,4.55,9,332.0,6.29,6.29,canopy-hsk-8-7-cbd-skunk-haze,https://flowzz.com/product/canopy-hsk-8-7-cbd-skunk-haze
247,Canopy AKH 22/1 Afghan Kush,22.0,0.9,4.23,9,233.0,5.49,10.65,canopy-akh-22-afghan-kush,https://flowzz.com/product/canopy-akh-22-afghan-kush
242,AMP Classic 25/1 Frosted Lemon Angel,25.0,0.9,3.6,5,274.0,6.45,11.95,amp-classic-25-1-frosted-lemon-angel,https://flowzz.com/product/amp-classic-25-1-frosted-lemon-angel
244,Breezy Malaga Green 25/1 N,25.0,0.1,0.0,0,20.0,,,breezy-malaga-green-25-1-n-lemon-skunk,https://flowzz.com/product/breezy-malaga-green-25-1-n-lemon-skunk
245,Canify Cannabis flos 18/1 PT Ku. Pink Kush,18.0,0.9,0.0,0,16.0,,,canify-flos-18-1-pt-pink-kush,https://flowzz.com/product/canify-flos-18-1-pt-pink-kush
246,CannabiStada GAB 30 Garlic Breath,30.0,0.9,4.0,4,178.0,,,cannabi-stada-gab-30-garlic-breath,https://flowzz.com/product/cannabi-stada-gab-30-garlic-breath
243,avaay 24/1 DID Do-Si-Dos,24.0,0.9,3.94,46,639.0,7.75,9.99,avaay-24-1-did-do-si-dos,https://flowzz.com/product/avaay-24-1-did-do-si-dos
239,aleph amber 22/1 Mango Kush,22.0,0.9,4.1,10,330.0,8.95,8.95,aleph-amber-22-1-mango-kush,https://flowzz.com/product/aleph-amber-22-1-mango-kush
240,avaay 19/1 Gorilla Glue,19.0,0.9,5.0,2,15.0,,,avaay-19-1-gorilla-glue,https://flowzz.com/product/avaay-19-1-gorilla-glue
236,420 Natural 17/1 CA TRP Tropicana Cookies,17.0,0.1,4.46,34,696.0,6.98,12.15,420-natural-17-1-ca-trp-tropicana-cookies,https://flowzz.com/product/420-natural-17-1-ca-trp-tropicana-cookies
235,420 Evolution 30/1 CA TGP Tiger Paw,30.0,0.9,0.0,0,66.0,,,420-evolution-30-1-ca-tgp-tiger-paw,https://flowzz.com/product/420-evolution-30-1-ca-tgp-tiger-paw
234,420 Evolution 30/1 CA BUL Bucket List,30.0,0.9,4.04,27,285.0,,,420-evolution-30-1-ca-bul-bucket-list,https://flowzz.com/product/420-evolution-30-1-ca-bul-bucket-list
231,Cannamedical CM 24/1 ZA Zour Apple,24.0,1.0,4.3,23,280.0,6.29,6.29,cannamedical-24-1-za-zour-apple,https://flowzz.com/product/cannamedical-24-1-za-zour-apple
230,420 Natural 27/1 CA ZRP Zour Apple,27.0,0.9,4.33,3,84.0,,,420-natural-27-1-ca-zrp-zour-apple,https://flowzz.com/product/420-natural-27-1-ca-zrp-zour-apple
229,420 Natural 22/1 CA ZRP Zour Apple,22.0,0.9,3.0,4,17.0,6.29,10.2,420-natural-22-1-ca-zrp-zour-apple,https://flowzz.com/product/420-natural-22-1-ca-zrp-zour-apple
228,420 Natural 20/1 CA ZRP Zour Apple,20.0,0.9,0.0,0,7.0,6.29,6.29,420-natural-20-1-ca-zrp-zour-apple,https://flowzz.com/product/420-natural-20-1-ca-zrp-zour-apple
227,420 Natural 18/1 CA ZRP Zour Apple,18.0,0.9,0.0,0,19.0,,,420-natural-18-1-ca-zrp-zour-apple,https://flowzz.com/product/420-natural-18-1-ca-zrp-zour-apple
226,HummingBud Wild Thailand,18.0,0.9,0.0,0,32.0,,,humming-bud-wild-thailand,https://flowzz.com/product/humming-bud-wild-thailand
225,Tilray THC 25 Spotlight Porto White Widow,25.0,0.9,5.0,1,51.0,,,tilray-thc-25-spotlight-porto-white-widow-white-widow,https://flowzz.com/product/tilray-thc-25-spotlight-porto-white-widow-white-widow
224,Supreme 18/1 White Widow,18.0,0.9,3.1,10,105.0,6.97,9.64,supreme-18-1-white-widow,https://flowzz.com/product/supreme-18-1-white-widow
223,Remexian 20/1 White Widow,20.0,1.0,3.15,59,633.0,,,remexian-20-1-white-widow,https://flowzz.com/product/remexian-20-1-white-widow
222,Remexian 18/1 White Widow,18.0,1.0,2.45,20,226.0,6.49,6.49,remexian-18-1-white-widow,https://flowzz.com/product/remexian-18-1-white-widow
221,CannabiStada 14/1 White Widow,14.0,0.9,3.0,1,15.0,,,cannabi-stada-14-1-white-widow,https://flowzz.com/product/cannabi-stada-14-1-white-widow
220,Cannabis 1A 18/1 White Widow,18.0,0.9,3.87,23,378.0,4.99,7.99,cannabis-1-a-18-1-white-widow,https://flowzz.com/product/cannabis-1-a-18-1-white-widow
219,Aphria medium 7 White Widow,16.0,0.9,0.0,0,10.0,6.49,6.49,aphria-medium-7-white-widow,https://flowzz.com/product/aphria-medium-7-white-widow
218,AMP Classic 18/1 White Widow,18.0,0.9,4.5,4,180.0,5.8,9.52,amp-classic-18-1-white-widow,https://flowzz.com/product/amp-classic-18-1-white-widow
217,Tilray THC9:CBD9 Warlock No.1,9.0,9.0,0.0,0,38.0,9.99,12.95,tilray-thc-9-cbd-9-no-1-warlock-cbd,https://flowzz.com/product/tilray-thc-9-cbd-9-no-1-warlock-cbd
216,Tilray THC10:CBD10 Warlock No.1,10.0,10.0,5.0,1,117.0,6.95,6.95,tilray-thc-10-cbd-10-no-1-warlock-cbd,https://flowzz.com/product/tilray-thc-10-cbd-10-no-1-warlock-cbd
215,Tilray THC9:CBD9 Warlock No 2,9.0,9.0,4.6,10,292.0,11.49,18.8,tilray-thc-9-cbd-9-no-2-warlock-cbd,https://flowzz.com/product/tilray-thc-9-cbd-9-no-2-warlock-cbd
214,Stratus Indica Wappa,20.0,0.9,0.0,0,12.0,,,stratus-indica-wappa-wappa,https://flowzz.com/product/stratus-indica-wappa-wappa
213,IQANNA Wappa No. 10,24.0,0.9,0.0,0,17.0,,,iqanna-no-10-wappa,https://flowzz.com/product/iqanna-no-10-wappa
212,CannabiStada TRO 17 Tropicana Cookies,17.0,0.9,0.0,0,21.0,,,cannabi-stada-tro-17-tropicana-cookies,https://flowzz.com/product/cannabi-stada-tro-17-tropicana-cookies
211,Cannamedical Indica forte MA Tire Fire,24.0,0.9,3.43,7,122.0,7.99,7.99,cannamedical-indica-forte-ma-tire-fire-tire-fire,https://flowzz.com/product/cannamedical-indica-forte-ma-tire-fire-tire-fire
210,420 Evolution 25/1 CA TGP Tiger Paw,25.0,0.9,5.0,1,38.0,,,420-evolution-25-1-ca-tgp-tiger-paw,https://flowzz.com/product/420-evolution-25-1-ca-tgp-tiger-paw
209,Cannamedical Hybrid forte PH THC Bomb,24.0,0.9,4.0,1,43.0,,,cannamedical-hybrid-forte-ph-thc-bomb,https://flowzz.com/product/cannamedical-hybrid-forte-ph-thc-bomb
207,Cannamedical Sativa classic AU Tangie Chem,20.0,0.9,4.25,12,205.0,6.99,13.5,cannamedical-sativa-classic-au-tangie-chem-tangie-chem,https://flowzz.com/product/cannamedical-sativa-classic-au-tangie-chem-tangie-chem
206,Demecan 27:01 Petaluma Tally Man,27.0,0.9,3.33,3,83.0,,,demecan-27-01-petaluma-tally-man,https://flowzz.com/product/demecan-27-01-petaluma-tally-man
205,Bedica Cannabis Flos 14/1,14.0,0.9,5.0,1,48.0,12.55,17.09,bedica-talea,https://flowzz.com/product/bedica-talea
204,Demecan 18:01 Florestura Super Haze x Amnesia,18.0,0.9,0.0,0,20.0,,,demecan-18-01-florestura-super-haze,https://flowzz.com/product/demecan-18-01-florestura-super-haze
203,Demecan 22:01 Florestura Super Haze X Amnesia,22.0,0.9,4.23,9,146.0,12.98,12.98,demecan-22-01-florestura-super-haze-x-amnesia,https://flowzz.com/product/demecan-22-01-florestura-super-haze-x-amnesia
202,Cannamedical Sativa Vita Strawberry Ice,13.5,0.9,3.57,7,151.0,9.49,10.39,cannamedical-sativa-vita-strawberry-ice,https://flowzz.com/product/cannamedical-sativa-vita-strawberry-ice
201,Cannamedical Sativa light Strawberry Ice,18.0,0.9,3.8,5,242.0,6.99,18.21,cannamedical-sativa-light-strawberry-ice-strawberry-ice,https://flowzz.com/product/cannamedical-sativa-light-strawberry-ice-strawberry-ice
200,Cannamedical Sativa forte Strawberry Ice,21.0,0.9,4.0,1,64.0,,,cannamedical-sativa-forte-strawberry-ice-strawberry-ice,https://flowzz.com/product/cannamedical-sativa-forte-strawberry-ice-strawberry-ice
199,Cannamedical Sativa classic Strawberry Ice,20.0,0.9,4.31,20,696.0,9.09,13.99,cannamedical-sativa-classic-strawberry-ice-strawberry-ice,https://flowzz.com/product/cannamedical-sativa-classic-strawberry-ice-strawberry-ice
198,Alpinolin 22/1 Strawberry Glue,22.0,0.9,0.0,0,37.0,,,alpinolin-22-1-strawberry-glue,https://flowzz.com/product/alpinolin-22-1-strawberry-glue
197,29/1 Amici SB Strawberry Banana,29.0,0.9,3.33,6,96.0,,,29-1-amici-sb-strawberry-banana,https://flowzz.com/product/29-1-amici-sb-strawberry-banana
196,27/1 Amici SB Strawberry Banana,27.0,0.9,3.75,4,86.0,,,27-1-amici-sb-strawberry-banana,https://flowzz.com/product/27-1-amici-sb-strawberry-banana
195,420 Evolution 27/1 CA STR Star Struck,27.0,0.9,4.5,2,165.0,,,420-evolution-27-1-ca-str-star-struck,https://flowzz.com/product/420-evolution-27-1-ca-str-star-struck
194,Demecan 25:01 Calama Sour Kush,25.0,0.9,0.0,0,48.0,,,demecan-25-01-calama-sour-kush,https://flowzz.com/product/demecan-25-01-calama-sour-kush
193,Demecan 22:01 Calama Sour Kush,22.0,0.9,5.0,1,7.0,,,demecan-22-01-calama-sour-kush,https://flowzz.com/product/demecan-22-01-calama-sour-kush
192,CanPharma Flos SK 26/1 Sour Kush,26.0,0.9,0.0,0,11.0,,,can-pharma-flos-sk-26-1-sour-kush,https://flowzz.com/product/can-pharma-flos-sk-26-1-sour-kush
191,CanPharma Flos SK 24/1 Sour Kush,24.0,0.9,0.0,0,6.0,,,can-pharma-flos-sk-24-1-sour-kush,https://flowzz.com/product/can-pharma-flos-sk-24-1-sour-kush
190,avaay 26/1 SK Sour Kush,26.0,0.9,4.23,18,428.0,,,avaay-26-1-sour-kush-sour-kush,https://flowzz.com/product/avaay-26-1-sour-kush-sour-kush
189,avaay 24/1 SK Sour Kush,24.0,0.9,3.67,3,82.0,7.99,9.9,avaay-24-1-sour-kush-sour-kush,https://flowzz.com/product/avaay-24-1-sour-kush-sour-kush
188,avaay 21/1 SK Sour Kush,21.0,0.9,4.23,9,52.0,,,avaay-21-1-sour-kush-sour-kush,https://flowzz.com/product/avaay-21-1-sour-kush-sour-kush
187,ADREX 26/1 SK CAN Sour Kush,26.0,0.9,0.0,0,17.0,,,adrex-26-1-sk-can-sour-kush,https://flowzz.com/product/adrex-26-1-sk-can-sour-kush
186,ADREX 24/1 SK CAN Sour Kush,24.0,0.1,0.0,0,9.0,,,adrex-24-1-can-sour-kush,https://flowzz.com/product/adrex-24-1-can-sour-kush
185,420 Natural 25/1 CA SRK Sour Kush,25.0,0.9,0.0,0,21.0,,,420-natural-25-1-ca-srk-sour-kush,https://flowzz.com/product/420-natural-25-1-ca-srk-sour-kush
184,Tilray THC 22 Indica Sirius No.4,22.0,0.9,0.0,0,3.0,,,tilray-thc-22-indica-no-4-sirius,https://flowzz.com/product/tilray-thc-22-indica-no-4-sirius
183,Tilray THC 18 Indica Sirius No. 4,18.0,0.9,2.33,3,27.0,4.99,6.1,tilray-thc-18-indica-no-4-sirius,https://flowzz.com/product/tilray-thc-18-indica-no-4-sirius
182,Navcora THC 22 Spotlight Porto Sirius,22.0,0.9,4.33,6,36.0,,,navcora-thc-22-spotlight-porto-sirius-sirius,https://flowzz.com/product/navcora-thc-22-spotlight-porto-sirius-sirius
181,Canify Cannabis flos 22/1 PT Ku. Sirius,22.0,0.9,2.29,7,41.0,,,cannabis-flos-22-1-pt-sirius-sirius,https://flowzz.com/product/cannabis-flos-22-1-pt-sirius-sirius
180,Bavaria Weed PT DAB 22/1 Sirius,22.0,0.9,0.0,0,3.0,,,bavaria-weed-pt-dab-22-1-sirius,https://flowzz.com/product/bavaria-weed-pt-dab-22-1-sirius
179,Bavaria Weed PT DAB 18/1 Sirius,18.0,1.0,0.0,0,3.0,,,bavaria-weed-pt-dab-18-1-sirius,https://flowzz.com/product/bavaria-weed-pt-dab-18-1-sirius
178,CanPharma Flos A 17/1 Shiskaberry,17.0,0.9,0.0,0,3.0,,,can-pharma-flos-a-17-1-shiskaberry,https://flowzz.com/product/can-pharma-flos-a-17-1-shiskaberry
177,CannabiStada 17/1 Shiskaberry,17.0,0.9,3.0,1,16.0,,,cannabi-stada-17-1-shiskaberry,https://flowzz.com/product/cannabi-stada-17-1-shiskaberry
176,ADREX 17/1 CAN SB Shishkaberry,17.0,0.9,0.0,0,7.0,,,adrex-17-1-can-shishkaberry,https://flowzz.com/product/adrex-17-1-can-shishkaberry
175,Beacon Indica THC20 Sensi Star,20.0,0.9,4.66,9,174.0,,,beacon-indica-thc-20-sensi-star,https://flowzz.com/product/beacon-indica-thc-20-sensi-star
174,avaay 23/1 RG Royal Gorilla,23.0,0.9,4.57,89,1003.0,7.93,13.99,avaay-23-1-royal-gorilla-royal-gorilla,https://flowzz.com/product/avaay-23-1-royal-gorilla-royal-gorilla
173,Tilray THC 18 Spotlight Vancouver Rockstar,18.0,0.9,2.5,2,10.0,,,tilray-thc-18-spotlight-vancouver-rockstar-rockstar,https://flowzz.com/product/tilray-thc-18-spotlight-vancouver-rockstar-rockstar
172,Tilray THC 22 Spotlight Porto Rockstar,22.0,0.9,1.0,1,81.0,4.5,12.52,tilray-thc-22-spotlight-porto-rockstar-rockstar,https://flowzz.com/product/tilray-thc-22-spotlight-porto-rockstar-rockstar
171,Bedrolite Cannabis Flos 1/9,1.0,9.0,0.0,0,26.0,11.0,17.09,bedrolite-rensina,https://flowzz.com/product/bedrolite-rensina
170,IQANNA Red Dragon OG No. 7,20.0,0.9,4.0,1,,,,iqanna-no-7-red-dragon-og,https://flowzz.com/product/iqanna-no-7-red-dragon-og
169,Fotmer T3s Red Dragon OG,21.0,0.9,2.33,3,,,,fotmer-t3s-red-dragon-og,https://flowzz.com/product/fotmer-t3s-red-dragon-og
168,Tilray THC 25 Spotlight Montevideo Purple Dog Bud,25.0,0.9,0.0,0,,,,tilray-thc-25-spotlight-montevideo-purple-dog-bud-purple-dog-bud,https://flowzz.com/product/tilray-thc-25-spotlight-montevideo-purple-dog-bud-purple-dog-bud
167,Tilray THC 22 Spotlight Montevideo Purple Dog Bud,22.0,0.9,0.0,0,,,,tilray-thc-22-spotlight-montevideo-purple-dog-bud,https://flowzz.com/product/tilray-thc-22-spotlight-montevideo-purple-dog-bud
166,Tilray Indica THC Strong Purple Dog Bud,22.0,0.0,0.0,0,10.0,,,tilray-indica-thc-strong-purple-dog-bud,https://flowzz.com/product/tilray-indica-thc-strong-purple-dog-bud
165,Fotmer T3h Purple Dog Bud,22.0,0.9,4.5,4,20.0,,,fotmer-t3h-purple-dog-bud,https://flowzz.com/product/fotmer-t3h-purple-dog-bud
164,Together Pharma Iapetus,16.0,0.1,0.0,0,22.0,,,together-pharma-iapetus-power-plant,https://flowzz.com/product/together-pharma-iapetus-power-plant
163,Tilray THC 22 Spotlight Porto Pink Kush,22.0,0.9,2.75,4,41.0,7.19,8.99,tilray-thc-22-spotlight-porto-pink-kush-pink-kush,https://flowzz.com/product/tilray-thc-22-spotlight-porto-pink-kush-pink-kush
162,Tilray THC 25 Spotlight Porto Pink Kush,22.0,0.9,5.0,1,50.0,,,tilray-thc-25-spotlight-porto-pink-kush-pink-kush,https://flowzz.com/product/tilray-thc-25-spotlight-porto-pink-kush-pink-kush
161,Canify Cannabis flos 22/1 PT Ku. Pink Kush,22.0,0.9,2.91,11,54.0,7.5,7.5,cannabis-flos-22-1-pt-pink-kush-pink-kush,https://flowzz.com/product/cannabis-flos-22-1-pt-pink-kush-pink-kush
160,Aurora 20/1 Pink Kush,20.0,1.0,4.25,4,47.0,,,aurora-20-1-dnk-pink-kush,https://flowzz.com/product/aurora-20-1-dnk-pink-kush
159,Relecan Indica Strong Peyote Critical,19.0,0.1,4.0,1,9.0,,,relecan-indica-strong-peyote-critical,https://flowzz.com/product/relecan-indica-strong-peyote-critical
158,Demecan Typ 2 Orange Velvet,16.0,0.9,4.14,38,467.0,5.8,11.66,typ-2-demecan-orange-velvet,https://flowzz.com/product/typ-2-demecan-orange-velvet
157,Together Pharma Cassiopeia,20.0,0.1,0.0,0,,,,together-pharma-cassiopeia-ninja,https://flowzz.com/product/together-pharma-cassiopeia-ninja
156,RE:CANNIS 9.5/10.5 Hybrid,9.5,10.5,4.46,13,528.0,8.95,8.95,cannis-9-5-10-5-hybrid-midnight,https://flowzz.com/product/cannis-9-5-10-5-hybrid-midnight
155,PharmaRolly Primo Meringue,21.0,0.9,2.0,1,,,,pharma-rolly-primo-meringue,https://flowzz.com/product/pharma-rolly-primo-meringue
154,Tilray THC 25 Indica No. 1 Master Kush,25.0,0.9,0.0,0,23.0,,,tilray-thc-25-indica-no-1-master-kush,https://flowzz.com/product/tilray-thc-25-indica-no-1-master-kush
153,Tilray THC 25 Indica No. 2 Master Kush,25.0,0.9,4.0,1,35.0,,,tilray-thc-25-indica-no-2-master-kush,https://flowzz.com/product/tilray-thc-25-indica-no-2-master-kush
152,Tilray THC 22 Indica No. 2 Master Kush,22.0,0.9,4.29,7,121.0,,,tilray-thc-22-indica-no-2-master-kush,https://flowzz.com/product/tilray-thc-22-indica-no-2-master-kush
151,Cannamedical Indica Classic PT Master Kush,20.0,0.9,5.0,1,15.0,,,cannamedical-indica-classic-pt-master-kush-master-kush,https://flowzz.com/product/cannamedical-indica-classic-pt-master-kush-master-kush
150,Cannamedical Balanced forte Mango Haze,8.0,13.0,3.3,10,223.0,9.97,14.73,cannamedical-balanced-forte-mango-haze-mango-haze,https://flowzz.com/product/cannamedical-balanced-forte-mango-haze-mango-haze
149,Tilray THC 25 Spotlight Porto Mango,25.0,0.9,0.0,0,,,,tilray-thc-25-spotlight-porto-mango-mango,https://flowzz.com/product/tilray-thc-25-spotlight-porto-mango-mango
148,Tilray THC 22 Spotlight Porto Mango,22.0,0.9,4.0,2,70.0,,,tilray-thc-22-spotlight-porto-mango-mango,https://flowzz.com/product/tilray-thc-22-spotlight-porto-mango-mango
147,Tilray THC 18 Spotlight Porto Mango,18.0,0.9,3.23,13,,4.79,13.2,tilray-thc-18-spotlight-porto-mango-mango,https://flowzz.com/product/tilray-thc-18-spotlight-porto-mango-mango
146,Navcora THC 22 Spotlight Porto Mango,22.0,0.9,0.0,0,,,,navcora-thc-22-spotlight-porto-mango-mango,https://flowzz.com/product/navcora-thc-22-spotlight-porto-mango-mango
145,Canify Cannabis flos 22/1 PT Ku. Mango,22.0,0.9,0.0,0,,,,cannabis-flos-22-1-pt-mango-mango,https://flowzz.com/product/cannabis-flos-22-1-pt-mango-mango
144,Bavaria Weed PT DAB 18/1 Mango,18.0,1.0,0.0,0,,,,bavaria-weed-pt-dab-18-1-mango,https://flowzz.com/product/bavaria-weed-pt-dab-18-1-mango
143,Drapalin 1/17 Maluti CBD,1.0,17.0,3.5,4,,,,drapalin-1-17-maluti-cbd-maluti-cbd,https://flowzz.com/product/drapalin-1-17-maluti-cbd-maluti-cbd
142,Cantourage MAC 1+,25.0,0.9,4.24,66,,7.49,14.73,cantourage-mac-1-mac-1,https://flowzz.com/product/cantourage-mac-1-mac-1
140,Bedrobinol Cannabis Flos 14/1,13.5,0.9,3.55,11,,11.99,13.7,bedrobinol-ludina,https://flowzz.com/product/bedrobinol-ludina
139,Cannamedical Hybrid forte Lost Cause,21.0,0.9,4.0,1,,,,cannamedical-hybrid-forte-lost-cause-lost-cause,https://flowzz.com/product/cannamedical-hybrid-forte-lost-cause-lost-cause
138,Cannamedical Hybrid classic Lost Cause,20.0,0.9,0.0,0,,,,cannamedical-hybrid-classic-lost-cause-lost-cause,https://flowzz.com/product/cannamedical-hybrid-classic-lost-cause-lost-cause
137,Tilray THC 18 Spotlight Porto Lemon Sour Diesel,18.0,0.9,0.0,0,,,,tilray-thc-18-spotlight-porto-lemon-sour-diesel,https://flowzz.com/product/tilray-thc-18-spotlight-porto-lemon-sour-diesel
136,Spectrum 18/1 Red No. 2 Lemon Skunk,18.0,0.5,0.0,0,,,,red-no-2-lemon-skunk,https://flowzz.com/product/red-no-2-lemon-skunk
135,Cannamedical CM 24/1 LLY Legendary Larry,24.0,0.9,4.1,20,,,,cannamedical-indica-forte-ng-legendary-larry,https://flowzz.com/product/cannamedical-indica-forte-ng-legendary-larry
134,Demecan CRAFT Tricolo 24:01 LA Kush Cake,24.0,0.9,4.67,3,,,,demecan-24-01-tricolo-la-kush-cake,https://flowzz.com/product/demecan-24-01-tricolo-la-kush-cake
133,Pedanios 20/1 LA Confidential,20.0,0.9,4.0,5,,5.98,9.99,pedanios-20-1-dnk-la-confidential,https://flowzz.com/product/pedanios-20-1-dnk-la-confidential
132,Together Pharma Andromeda,19.0,0.9,0.0,0,,,,together-pharma-andromeda-kush-kush,https://flowzz.com/product/together-pharma-andromeda-kush-kush
131,Canopy Krypton 25/1,25.0,1.0,4.83,6,131.0,,,canopy-krypton-25-krypton,https://flowzz.com/product/canopy-krypton-25-krypton
130,Blackbird Strong Indica Kerosene Krash,16.0,0.9,0.0,0,,,,blackbird-strong-indica-kerosene-krash,https://flowzz.com/product/blackbird-strong-indica-kerosene-krash
129,Demecan 24:01 Gasolime Karel's Haze,24.0,0.9,3.72,7,,,,demecan-24-01-gasolime-karel-s-haze,https://flowzz.com/product/demecan-24-01-gasolime-karel-s-haze
